,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
3226,15247634,https://www.airbnb.com/rooms/15247634,2021-12-17,Exclusive house of Artist with balcony in Old Town,5750054,Michele,2013-04-03,"Florence, Tuscany, Italy",2,Centro Storico,43.77166,11.26539,Entire home/apt,2,1.0,80.0,2.0,26,56,86,361,176,16,0,,f,2,2.82,25.6,2048.0,7.013698630136987,0,1,0,0,1,1,0,0,772.7540240234503,1,0,0,0,0,0,1,1,0,0,0,153.60000000000002,153.60000000000002,POINT (11.2654 43.7717)
3229,15253060,https://www.airbnb.com/rooms/15253060,2021-12-17,Bright apartment in Florence historic center,804468,Mario,2011-07-11,"Florence, Toscana, Italy",3,Centro Storico,43.77484,11.24633,Entire home/apt,4,2.0,65.0,2.0,17,47,77,77,98,13,1,,t,2,1.57,20.8,1352.0,5.698630136986302,0,1,1,0,0,1,0,1,802.1770585806468,1,0,0,0,0,0,1,1,1,0,1,124.80000000000001,124.80000000000001,POINT (11.2463 43.7748)
3230,15253397,https://www.airbnb.com/rooms/15253397,2021-12-17,Sweet Home Santa Maria Novella - near the Station,11929875,Claudia,2014-02-04,"Florence, Tuscany, Italy",1,Centro Storico,43.77452,11.2456,Entire home/apt,3,2.0,88.0,7.0,17,25,25,25,21,3,0,,f,1,0.69,10.5,924.0,2.8767123287671232,0,1,0,1,0,1,0,0,852.0417075835567,1,0,0,0,0,0,1,1,0,0,0,63.0,63.0,POINT (11.2456 43.7745)
3232,15266354,https://www.airbnb.com/rooms/15266354,2021-12-17,Elegant Flat In Historic Palazzo by Ponte Vecchio,92288914,White River Srl,2016-08-28,"Florence, Tuscany, Italy",23,Centro Storico,43.76827,11.24923,Entire home/apt,5,2.0,46.0,3.0,20,50,80,355,187,22,1,,t,23,2.95,35.2,1619.2,9.643835616438356,0,1,1,0,0,1,0,1,764.924281315304,1,0,0,0,0,0,1,1,1,1,1,211.20000000000002,211.20000000000002,POINT (11.2492 43.7683)
3234,15268074,https://www.airbnb.com/rooms/15268074,2021-12-17,Spacious Penthouse with Riverview & Florence View,95100872,Conte,2016-09-14,"Florence, Tuscany, Italy",12,Centro Storico,43.76885,11.24897,Entire home/apt,6,1.0,95.0,1.0,0,26,30,293,181,24,0,,t,15,2.85,38.400000000000006,3648.0,10.52054794520548,0,1,1,0,0,1,0,1,737.1242820976616,1,0,0,0,0,0,1,1,1,1,1,230.40000000000003,230.40000000000003,POINT (11.249 43.7689)
3235,15276935,https://www.airbnb.com/rooms/15276935,2021-12-17,Cozy new apartment in Florence,12116818,Blerina,2014-02-10,"Florence, Tuscany, Italy",4,Centro Storico,43.78222,11.23893,Entire home/apt,4,1.0,49.0,1.6,0,0,0,43,152,2,0,,t,4,2.41,3.2,156.8,0.8767123287671234,0,1,1,0,0,1,0,1,1707.4166633449915,1,0,0,0,0,0,1,1,1,0,1,19.200000000000003,19.200000000000003,POINT (11.2389 43.7822)
3236,15291340,https://www.airbnb.com/rooms/15291340,2021-12-17,Central Apartment Next to the Duomo,96849538,Andrea,2016-09-26,"Figline e Incisa Valdarno, Toscana, Italy",2,Centro Storico,43.77159,11.25299,Entire home/apt,2,1.0,100.0,2.0,19,41,71,71,133,2,0,,f,2,2.13,3.2,320.0,0.8767123287671234,0,1,0,0,1,0,0,0,294.74950046308504,1,0,0,0,0,0,1,1,0,1,0,19.200000000000003,19.200000000000003,POINT (11.253 43.7716)
3237,15296313,https://www.airbnb.com/rooms/15296313,2021-12-17,Lucy house,52490873,Lucia,2015-12-28,"Florence, Tuscany, Italy",1,Rifredi,43.78641,11.2478,Entire home/apt,7,3.0,69.0,2.4,7,37,67,196,250,26,3,,t,1,4.0,41.6,2870.4,11.397260273972604,0,1,0,1,0,1,0,1,1619.4889511713625,0,0,0,1,0,0,1,1,0,0,0,249.60000000000002,249.60000000000002,POINT (11.2478 43.7864)
3242,15319559,https://www.airbnb.com/rooms/15319559,2021-12-17,"Casa Maggia, Florence",97607369,Milena,2016-10-02,"Florence, Tuscany, Italy",1,Rifredi,43.79038,11.25485,Entire home/apt,4,1.0,69.0,1.0,22,52,82,172,286,32,2,,f,1,4.73,51.2,3532.8,14.027397260273974,0,1,0,1,0,1,0,0,1922.176469478438,0,0,0,1,0,0,1,1,0,0,0,307.20000000000005,307.20000000000005,POINT (11.2548 43.7904)
3246,15357991,https://www.airbnb.com/rooms/15357991,2021-12-17,Santacroce 52,97891622,Fabio,2016-10-04,"Florence, Tuscany, Italy",1,Centro Storico,43.76901,11.26404,Entire home/apt,5,3.0,90.0,2.0,10,36,62,291,65,11,1,97891622,t,1,1.03,17.6,1584.0,4.821917808219178,0,1,0,1,0,1,1,1,790.9149428397989,1,0,0,0,0,0,0,1,0,0,0,105.60000000000001,307.20000000000005,POINT (11.264 43.769)
3247,15359922,https://www.airbnb.com/rooms/15359922,2021-12-17,"Lavanda, fiore tipico toscano",53610951,Marco,2016-01-06,"Florence, Tuscany, Italy",2,Centro Storico,43.770985,11.256529,Entire home/apt,4,1.0,84.0,3.0,25,55,85,175,20,3,0,,f,2,0.33,4.800000000000001,403.2,1.315068493150685,0,1,0,0,1,1,0,0,238.8215025290219,1,0,0,0,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.2565 43.771)
3249,15365560,https://www.airbnb.com/rooms/15365560,2021-12-17,"APARTMENT AREA POLIMODA FLORENCE OLTRARNO ""OSCAR""",13050508,Roberto & Paola,2014-03-12,"Florence, Tuscany, Italy",5,Isolotto Legnaia,43.77272,11.23572,Entire home/apt,4,1.0,84.0,5.0,12,42,72,271,6,1,0,,t,9,0.11,2.5,210.0,0.684931506849315,0,1,1,0,0,1,0,1,1633.3185812961344,0,0,1,0,0,0,1,1,1,1,1,15.0,15.0,POINT (11.2357 43.7727)
