,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
101,160310,https://www.airbnb.com/rooms/160310,2020-09-02,Romantic Hideaway near Central Rail Station,768323,Paolo,2011-07-02,"Florence, Toscana, Italy",6.0,Centro Storico,43.77352,11.24408,Entire home/apt,2,1.0,49.0,11,11,12,287,21,0,,t,4,1.85
102,160352,https://www.airbnb.com/rooms/160352,2020-09-01,Love Nest near Central Rail Station,768323,Paolo,2011-07-02,"Florence, Toscana, Italy",6.0,Centro Storico,43.77435,11.24407,Entire home/apt,2,1.0,34.0,11,13,13,284,28,4,,t,4,2.41
103,160366,https://www.airbnb.com/rooms/160366,2020-09-01,Historic Apartment near Central Station,768323,Paolo,2011-07-02,"Florence, Toscana, Italy",6.0,Centro Storico,43.77419,11.2471,Entire home/apt,3,1.0,39.0,13,36,66,339,46,8,,t,4,4.66
104,160385,https://www.airbnb.com/rooms/160385,2020-09-01,Family Apartments- Duomo,179187,Danilo,2010-07-24,"Florence, Toscana, Italy",54.0,Centro Storico,43.77463,11.2556,Entire home/apt,4,1.0,61.0,0,0,0,196,0,0,,t,54,0.03
105,160399,https://www.airbnb.com/rooms/160399,2020-09-01,"Ponte Vecchio Apartment, Private & Cosy",768323,Paolo,2011-07-02,"Florence, Toscana, Italy",6.0,Centro Storico,43.76712,11.25377,Entire home/apt,3,1.0,39.0,8,10,40,315,32,9,,t,4,3.26
106,162037,https://www.airbnb.com/rooms/162037,2020-09-01,Window on the Park of Florence,774842,Laura,2011-07-04,"Florence, Tuscany, Italy",4.0,Rifredi,43.78979,11.2567,Private room,2,1.0,26.0,22,52,82,82,32,1,,t,1,4.74
107,167190,https://www.airbnb.com/rooms/167190,2020-09-01,Double economy near the center,669835,Laura,2011-06-06,"Prato, Toscana, Italy",4.0,Rifredi,43.79011,11.24366,Shared room,2,1.0,48.0,30,60,90,359,0,0,,f,4,0.03
108,168970,https://www.airbnb.com/rooms/168970,2020-09-01,Pinzochere PT by Santa Croce,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189.0,Centro Storico,43.76958,11.26351,Entire home/apt,4,1.0,152.0,0,0,0,0,0,0,,t,175,0.01
109,174420,https://www.airbnb.com/rooms/174420,2020-09-02,Florence Historycal centre -Tuscany,833421,Valentina,2011-07-18,"Turin, Piedmont, Italy",1.0,Centro Storico,43.77381,11.24664,Entire home/apt,4,2.0,50.0,0,0,0,0,10,0,,f,1,1.32
110,175290,https://www.airbnb.com/rooms/175290,2020-09-01,Bilocale affitto,838022,Maura,2011-07-19,"Florence, Toscana, Italy",1.0,Rifredi,43.79433,11.24049,Entire home/apt,2,1.0,48.0,29,59,89,364,0,0,,f,1,
111,181844,https://www.airbnb.com/rooms/181844,2020-09-01,BRIGHT & COZY APT IN THE MOST AUTHENTIC DISTRICT,665583,Veronica,2011-06-05,"Florence, Toscana, Italy",1.0,Centro Storico,43.7649,11.24298,Entire home/apt,2,1.0,120.0,29,59,89,364,1,0,,f,1,0.51
112,182820,https://www.airbnb.com/rooms/182820,2020-08-31,Pergola 2b by Duomo,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189.0,Centro Storico,43.77527,11.26228,Entire home/apt,4,2.0,197.0,0,0,0,0,0,0,,t,175,
113,182984,https://www.airbnb.com/rooms/182984,2020-09-01,"Central, quiet near the Old Bridge",877420,Filippo,2011-07-27,"Sesto Fiorentino, Toscana, Italy",1.0,Centro Storico,43.76549,11.25805,Entire home/apt,4,1.0,80.0,24,24,53,328,3,0,,t,1,0.1
114,189301,https://www.airbnb.com/rooms/189301,2020-09-01,I Parigi Corbinelli B&B,913356,Marco,2011-08-03,"Florence, Tuscany, Italy",1.0,Gavinana Galluzzo,43.73138,11.23123,Private room,2,1.0,81.0,17,44,74,348,1,1,,t,1,0.32
115,189586,https://www.airbnb.com/rooms/189586,2020-09-01,Florence Gioberti Suite.,914650,Thomas,2011-08-03,"Florence, Toscana, Italy",2.0,Campo di Marte,43.76938,11.27578,Entire home/apt,4,1.0,110.0,13,19,49,324,1,0,,t,2,0.36
116,190621,https://www.airbnb.com/rooms/190621,2020-09-01,Le Belle Arti 1,920877,Lucia,2011-08-04,"Florence, Toscana, Italy",2.0,Centro Storico,43.77813,11.25957,Entire home/apt,4,2.0,110.0,26,56,86,361,3,0,,f,2,0.68
117,191323,https://www.airbnb.com/rooms/191323,2020-09-01,LOFT PANDO S.CROCE FLORENCE CENTER,914650,Thomas,2011-08-03,"Florence, Toscana, Italy",2.0,Centro Storico,43.77161,11.25959,Entire home/apt,4,1.0,110.0,30,60,90,365,0,0,,t,2,0.67
118,193523,https://www.airbnb.com/rooms/193523,2020-09-01,Large artist apt in the center,248796,Paolo,2010-09-29,"Pistoia, Tuscany, Italy",6.0,Rifredi,43.78253,11.25514,Entire home/apt,4,1.0,87.0,30,30,30,30,0,0,,f,2,0.29
119,193675,https://www.airbnb.com/rooms/193675,2020-09-01,romantic apt in San Frediano,939139,Monica,2011-08-08,"Florence, Toscana, Italy",1.0,Centro Storico,43.7676,11.24234,Entire home/apt,4,1.0,35.0,30,60,90,365,3,0,,f,1,0.54
120,193816,https://www.airbnb.com/rooms/193816,2020-09-01,Le Belle Arti 2,920877,Lucia,2011-08-04,"Florence, Toscana, Italy",2.0,Centro Storico,43.77669,11.25821,Entire home/apt,2,1.0,95.0,26,56,86,361,7,0,,f,2,0.94
121,197711,https://www.airbnb.com/rooms/197711,2020-09-01,"Charming, bright apartment 5minutes from the Dome",294068,Cheti,2010-11-21,"Florence, Toscana, Italy",2.0,Centro Storico,43.77269,11.2623,Entire home/apt,3,1.0,70.0,1,1,1,1,4,0,,t,1,1.15
122,198623,https://www.airbnb.com/rooms/198623,2020-09-01,Clean and chip rooms in Florence!!,969697,Mariella,2011-08-14,"Florence, Toscana, Italy",2.0,Campo di Marte,43.7887,11.27338,Private room,2,1.0,59.0,29,59,89,364,0,0,,f,1,0.04
123,201931,https://www.airbnb.com/rooms/201931,2020-09-01,"LOVELY,GARDEN,3MINS TO CENTER VIATRAMVIA",988127,Sara,2011-08-18,"Florence, Toscana, Italy",1.0,Rifredi,43.78558,11.25223,Entire home/apt,4,1.0,70.0,29,59,89,364,3,0,,f,1,0.45
124,203083,https://www.airbnb.com/rooms/203083,2020-09-01,Fabulous!,995502,Paola,2011-08-20,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77633,11.25177,Entire home/apt,5,2.0,194.29,27,57,87,358,4,0,,f,1,2.2
125,205228,https://www.airbnb.com/rooms/205228,2020-09-01,B&B FORTEZZA FIORENTINA DOUBLE ROOM,1008798,Massimo,2011-08-23,"Florence, Toscana, Italy",6.0,Centro Storico,43.77929,11.24602,Hotel room,2,1.0,51.0,24,54,79,351,1,0,,t,6,0.09
126,206127,https://www.airbnb.com/rooms/206127,2020-09-01,Relax in a quite terrance in the heart of Florence,1013874,Claudia&Francesco,2011-08-24,"Florence, Toscana, Italy",1.0,Centro Storico,43.77902,11.25281,Entire home/apt,3,1.0,85.0,0,0,0,90,17,0,,f,1,1.69
127,208903,https://www.airbnb.com/rooms/208903,2020-09-01,At Brancaleone's  - Nice & Central!,1029005,Paola,2011-08-28,"Florence, Toscana, Italy",1.0,Gavinana Galluzzo,43.76147,11.27355,Private room,2,1.0,30.0,29,59,89,364,0,0,,f,2,0.5
128,209838,https://www.airbnb.com/rooms/209838,2020-09-01,Bright Apartment on 2 levels,1034057,Tommaso&Eleonora,2011-08-29,"Florence, Toscana, Italy",6.0,Centro Storico,43.77318,11.24431,Entire home/apt,4,1.0,49.0,30,60,90,365,14,0,,f,2,2.69
129,209855,https://www.airbnb.com/rooms/209855,2020-09-01,OLTRARNO: LOVELY ROOM UNDER A ROOF,1034151,Marta,2011-08-29,"Florence, Tuscany, Italy",2.0,Isolotto Legnaia,43.77023,11.23885,Private room,2,1.0,100.0,28,58,88,363,0,0,,f,2,0.48
130,210094,https://www.airbnb.com/rooms/210094,2020-09-01,beautiful studio in the city center,1035711,Barbara,2011-08-29,"Florence, Toscana, Italy",2.0,Centro Storico,43.76731,11.25197,Entire home/apt,2,1.0,61.0,30,60,90,365,10,0,,t,2,1.17
131,211730,https://www.airbnb.com/rooms/211730,2020-09-01,"Sunny room, ultraconfortable bed",1091803,Giuseppe,2011-08-31,"Florence, Toscana, Italy",6.0,Campo di Marte,43.77801,11.26908,Private room,2,1.0,51.0,22,52,82,357,0,0,,t,2,1.22
132,219150,https://www.airbnb.com/rooms/219150,2020-09-01,Spacious loft near Central Market,1134450,Pia Ranzato,2011-09-09,"Florence, Toscana, Italy",2.0,Centro Storico,43.77794,11.25312,Entire home/apt,4,,62.0,27,57,87,362,0,0,,f,1,0.65
133,222527,https://www.airbnb.com/rooms/222527,2020-09-01,"Quiet, Sunny apartment in Florence",804468,Mario,2011-07-11,"Florence, Toscana, Italy",2.0,Rifredi,43.82054,11.22013,Entire home/apt,4,1.0,42.0,0,24,54,144,4,0,,t,2,2.44
134,224562,https://www.airbnb.com/rooms/224562,2020-08-31,Stella apartment at the Duomo,1168814,Andrea,2011-09-16,"Florence, Toscana, Italy",2.0,Centro Storico,43.772,11.26142,Entire home/apt,4,1.0,69.0,25,52,82,342,3,0,,t,1,0.82
135,224669,https://www.airbnb.com/rooms/224669,2020-09-01,CORTE D'ARNOLFO AMBRA APARTMENT,1169561,Silverio,2011-09-16,"Florence, Toscana, Italy",3.0,Campo di Marte,43.76801,11.27248,Entire home/apt,4,1.0,65.43,23,23,23,23,9,0,,t,3,0.85
136,227059,https://www.airbnb.com/rooms/227059,2020-09-01,room in the middle of the central,1184498,Enrico,2011-09-20,"Florence, Toscana, Italy",1.0,Centro Storico,43.77022,11.2561,Private room,2,1.0,27.86,5,11,34,124,40,3,,f,2,3.05
137,230853,https://www.airbnb.com/rooms/230853,2020-09-02,A Room with a View/Camera Con Vista,1206885,Mariam,2011-09-25,"Florence, Toscana, Italy",1.0,Campo di Marte,43.772,11.28568,Private room,2,1.0,44.0,0,0,0,0,28,0,,f,1,5.32
138,233512,https://www.airbnb.com/rooms/233512,2020-09-01,Walk to Museums and Landmarks from a Low-Key Apartment,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22.0,Centro Storico,43.76723,11.25017,Entire home/apt,3,1.0,80.0,0,5,35,310,7,1,,t,20,1.09
139,238351,https://www.airbnb.com/rooms/238351,2020-09-01,In Centre of Florence! A/c and wifi,866134,Enrica,2011-07-25,"Florence, Tuscany, Italy",4.0,Centro Storico,43.76914,11.24193,Entire home/apt,4,1.0,80.0,12,27,57,315,2,0,,f,1,0.42
140,240985,https://www.airbnb.com/rooms/240985,2020-09-02,Room & private b with splendid view,681999,Cristina,2011-06-09,"Florence, Toscana, Italy",1.0,Centro Storico,43.77504,11.25284,Private room,1,1.0,65.0,0,0,0,0,10,0,,f,1,3.12
141,244610,https://www.airbnb.com/rooms/244610,2020-09-02,CENTRAL STUDIO best  location,1269265,Lorenzo,2011-10-09,"Florence, Toscana, Italy",3.0,Centro Storico,43.77109,11.25798,Entire home/apt,3,1.0,60.0,0,0,0,0,0,0,,f,3,0.15
142,248623,https://www.airbnb.com/rooms/248623,2020-08-31,"TIG ""The ancient Fiesolana"" - Sun Light & Silence",1302596,Rita,2011-10-17,"Florence, Toscana, Italy",1.0,Centro Storico,43.7723,11.2616,Entire home/apt,4,2.0,81.0,30,60,90,181,3,0,,t,1,0.76
143,249512,https://www.airbnb.com/rooms/249512,2020-09-01,B&B Cimabue 9,1224280,Enrico,2011-09-29,"Florence, Tuscany, Italy",2.0,Campo di Marte,43.76933,11.27205,Entire home/apt,10,4.0,550.0,21,41,71,161,0,0,,f,2,0.08
144,250470,https://www.airbnb.com/rooms/250470,2020-09-02,"AL PARCO DELLA MUSICA,Wi-Fi,parking",1312791,Massimo,2011-10-19,"Florence, Toscana, Italy",1.0,Centro Storico,43.77992,11.23435,Entire home/apt,4,1.0,90.0,0,0,0,0,9,0,,f,1,0.89
145,251811,https://www.airbnb.com/rooms/251811,2020-09-01,Ellen house soul space in the city,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22.0,Centro Storico,43.77305,11.247,Entire home/apt,6,2.0,100.0,10,40,70,345,6,0,,t,20,1.43
146,253492,https://www.airbnb.com/rooms/253492,2020-09-01,Pitti Flat - The heart of Florence,1125260,Massimiliano,2011-09-07,"Florence, Toscana, Italy",71.0,Centro Storico,43.76584,11.25035,Entire home/apt,4,1.0,68.0,30,60,61,61,14,0,,t,69,3.15
147,255154,https://www.airbnb.com/rooms/255154,2020-09-01,Serena's Charming 2 Bedroom Apt,1340797,Bitte,2011-10-27,"Florence, Tuscany, Italy",2.0,Campo di Marte,43.77007,11.28095,Entire home/apt,4,2.0,66.0,24,43,69,326,0,0,,f,2,2.04
148,256761,https://www.airbnb.com/rooms/256761,2020-09-01,Santa Maria Novella  Flat,1333759,Viviana,2011-10-25,"Florence, Toscana, Italy",4.0,Centro Storico,43.77533,11.26453,Entire home/apt,3,2.0,120.0,30,60,90,365,0,0,,f,2,0.35
149,261285,https://www.airbnb.com/rooms/261285,2020-09-01,"loft CONTIRENT centrale, A/C wifi",1369058,Lorenzo,2011-11-04,"Florence, Tuscany, Italy",12.0,Gavinana Galluzzo,43.76246,11.28169,Entire home/apt,2,,33.0,29,59,89,364,17,0,,t,11,2.76
150,261609,https://www.airbnb.com/rooms/261609,2020-09-01,Affittacamere Benedetta Doppia,1372403,Donatella,2011-11-05,"Florence, Toscana, Italy",3.0,Centro Storico,43.77629,11.23922,Private room,2,1.0,83.0,13,43,73,163,1,0,,t,3,0.09
151,264971,https://www.airbnb.com/rooms/264971,2020-09-01,A CASA MIA,1390015,Antonella,2011-11-09,"Florence, Toscana, Italy",1.0,Campo di Marte,43.77212,11.30547,Private room,2,1.0,200.0,30,60,90,365,0,0,,f,1,0.76
152,270205,https://www.airbnb.com/rooms/270205,2020-08-31,Borgo Pinti  in center of Florence,1414775,Fernando,2011-11-16,"Viareggio, Tuscany, Italy",2.0,Centro Storico,43.77299,11.26279,Entire home/apt,2,1.0,45.0,29,59,89,364,10,0,,f,2,1.61
153,271153,https://www.airbnb.com/rooms/271153,2020-09-01,Cozy Florence studio with WIFI,264805,Luca And Friends,2010-10-18,"London, UK",6.0,Campo di Marte,43.78251,11.32289,Entire home/apt,2,1.0,29.0,30,58,88,363,11,0,,f,1,2.47
154,273691,https://www.airbnb.com/rooms/273691,2020-09-01,"The smallest hostel of Florence, Nemoland",725879,Nadja Maria,2011-06-21,"Florence, Toscana, Italy",17.0,Centro Storico,43.77531,11.25456,Private room,4,1.0,41.0,20,50,80,263,48,12,,t,14,5.55
155,274546,https://www.airbnb.com/rooms/274546,2020-09-01,Romantic terrace near Ponte Vecchio,1435670,Stefano,2011-11-23,"Milan, Lombardy, Italy",2.0,Centro Storico,43.76725,11.25079,Entire home/apt,2,1.0,75.0,21,42,64,332,2,0,,f,1,0.65
156,279009,https://www.airbnb.com/rooms/279009,2020-09-01,Florence Studio Flat with Terrace,45991,Elena,2009-10-15,"Florence, Toscana, Italy",2.0,Centro Storico,43.77266,11.24646,Entire home/apt,2,1.0,50.0,30,60,90,365,14,0,,t,2,2.46
157,279656,https://www.airbnb.com/rooms/279656,2020-09-02,San nicolino house the quite street,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22.0,Centro Storico,43.76372,11.26084,Entire home/apt,4,1.0,80.0,0,0,0,0,5,0,,t,20,0.35
158,281491,https://www.airbnb.com/rooms/281491,2020-09-01,Dome View Apartment in Florence,1468173,Roberto,2011-12-03,"Milan, Lombardia, Italy",5.0,Centro Storico,43.77453,11.25684,Entire home/apt,3,1.0,78.0,30,60,90,362,2,0,,t,4,0.47
159,282294,https://www.airbnb.com/rooms/282294,2020-09-01,Loft DAVID mq.30 in Florence,1468173,Roberto,2011-12-03,"Milan, Lombardia, Italy",5.0,Centro Storico,43.77438,11.2567,Entire home/apt,3,1.0,73.0,8,8,8,16,0,0,,t,4,0.07
160,282604,https://www.airbnb.com/rooms/282604,2020-09-01,DANTE Apartment mq.85,1468173,Roberto,2011-12-03,"Milan, Lombardia, Italy",5.0,Centro Storico,43.77438,11.2567,Entire home/apt,7,2.0,126.0,0,0,0,71,2,0,,t,4,0.35
161,282770,https://www.airbnb.com/rooms/282770,2020-09-01,Family Apartments- Verde,179187,Danilo,2010-07-24,"Florence, Toscana, Italy",54.0,Centro Storico,43.7712,11.25582,Entire home/apt,6,2.0,68.0,0,0,0,243,0,0,,t,54,0.04
162,283722,https://www.airbnb.com/rooms/283722,2020-09-02,"Large and bright, Historic Florence",1477702,Martino,2011-12-06,"London, England, United Kingdom",1.0,Centro Storico,43.77307,11.24797,Entire home/apt,6,3.0,115.0,0,0,0,0,3,0,,f,1,0.98
163,285836,https://www.airbnb.com/rooms/285836,2020-09-01,Beautiful Rental flat downtown  6px Duomo Florence,1487608,Osvaldo Manuel,2011-12-09,"Florence, Toscana, Italy",5.0,Centro Storico,43.7758,11.25836,Entire home/apt,5,2.0,144.0,30,60,90,365,0,0,,t,5,0.41
164,287673,https://www.airbnb.com/rooms/287673,2020-09-01,Attic Loft in the heart of Florence with terrace,1496262,Daniela,2011-12-12,"Florence, Toscana, Italy",3.0,Rifredi,43.78338,11.25376,Entire home/apt,5,2.0,79.0,27,57,87,362,4,0,,t,3,0.72
165,288257,https://www.airbnb.com/rooms/288257,2020-09-01,Spectacular and romantic apartment,1487608,Osvaldo Manuel,2011-12-09,"Florence, Toscana, Italy",5.0,Centro Storico,43.77394,11.25755,Entire home/apt,3,1.0,129.0,30,60,90,365,0,0,,t,5,0.07
166,288459,https://www.airbnb.com/rooms/288459,2020-09-01,Amazing loft in the downtown,1496262,Daniela,2011-12-12,"Florence, Toscana, Italy",3.0,Centro Storico,43.77989,11.25729,Entire home/apt,4,2.0,100.0,30,60,90,365,0,0,,f,3,
167,295204,https://www.airbnb.com/rooms/295204,2020-09-01,Studio flat for two person with wifi,1526517,Andrea,2011-12-22,"Lido di Camaiore, Tuscany, Italy",11.0,Gavinana Galluzzo,43.75102,11.23942,Entire home/apt,2,1.0,55.0,20,20,20,83,0,0,,f,10,0.02
168,296113,https://www.airbnb.com/rooms/296113,2020-09-01,Studio Flat in the Historic Center,1527944,Giovanni,2011-12-22,"Pontassieve, Toscana, Italy",10.0,Centro Storico,43.7681,11.2564,Entire home/apt,4,,51.0,19,46,76,149,26,8,,t,5,1.9
169,297891,https://www.airbnb.com/rooms/297891,2020-09-01,Studio P.zza del Carmine2 S.Spirito,154769,Matilde,2010-06-29,"Florence, Toscana, Italy",7.0,Centro Storico,43.76731,11.24461,Entire home/apt,2,,61.0,30,60,90,365,3,0,,t,5,0.24
170,298143,https://www.airbnb.com/rooms/298143,2020-09-01,Firenze Rentals Mini Corso 12,1184644,Samuel & Paolo For Firenze Rentals®,2011-09-20,"Florence, Toscana, Italy",14.0,Centro Storico,43.77203,11.25575,Entire home/apt,2,1.0,80.0,28,52,82,264,27,6,,t,7,3.78
171,306616,https://www.airbnb.com/rooms/306616,2020-09-01,"Economic, and super cheap apartment",1487608,Osvaldo Manuel,2011-12-09,"Florence, Toscana, Italy",5.0,Centro Storico,43.77427,11.24658,Entire home/apt,4,1.0,112.0,0,0,0,245,3,0,,t,5,0.05
172,309895,https://www.airbnb.com/rooms/309895,2020-09-01,cherry house:beat heart in the city,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22.0,Centro Storico,43.76878,11.26411,Entire home/apt,4,1.0,90.0,30,60,90,365,0,0,,f,20,0.24
173,311615,https://www.airbnb.com/rooms/311615,2020-09-01,Family Apartments- Torre,179187,Danilo,2010-07-24,"Florence, Toscana, Italy",54.0,Centro Storico,43.77046,11.25509,Entire home/apt,6,2.0,73.0,15,36,63,331,4,0,,t,54,0.68
174,311655,https://www.airbnb.com/rooms/311655,2020-09-01,Family Apartments- Loggia,179187,Danilo,2010-07-24,"Florence, Toscana, Italy",54.0,Centro Storico,43.77104,11.25611,Entire home/apt,4,1.0,55.0,3,19,44,319,1,0,,t,54,0.04
175,311688,https://www.airbnb.com/rooms/311688,2020-09-01,Family Apartments- Corte,179187,Danilo,2010-07-24,"Florence, Toscana, Italy",54.0,Centro Storico,43.76997,11.2542,Entire home/apt,4,1.0,53.0,9,16,38,313,0,0,,t,54,0.03
176,311832,https://www.airbnb.com/rooms/311832,2020-09-02,Apartment in historic building 1400,1603014,Luciano,2012-01-13,"Florence, Toscana, Italy",1.0,Centro Storico,43.7683,11.26522,Entire home/apt,4,1.0,74.0,0,0,0,0,2,0,,f,1,0.16
177,313598,https://www.airbnb.com/rooms/313598,2020-09-01,"Florence City Centre, apartment",1612351,William,2012-01-16,"London, England, United Kingdom",2.0,Centro Storico,43.77427,11.24384,Entire home/apt,4,1.0,109.0,15,28,58,322,0,0,,f,2,0.08
178,316854,https://www.airbnb.com/rooms/316854,2020-09-01,Beautiful appartment in XV Villa on Via degli Dei,1626964,Federica,2012-01-19,"Florence, Tuscany, Italy",3.0,Campo di Marte,43.79254,11.29145,Entire home/apt,3,1.0,68.0,21,28,44,45,3,1,,f,3,1.06
179,316984,https://www.airbnb.com/rooms/316984,2020-09-01,Florence Centrally Located Loft,167739,Lorenzo,2010-07-15,"Florence, Toscana, Italy",10.0,Centro Storico,43.77525,11.25259,Entire home/apt,2,1.0,109.0,30,60,90,363,2,0,,f,10,0.21
180,317032,https://www.airbnb.com/rooms/317032,2020-09-01,Cosy Nest in Oltrarno Florence,45991,Elena,2009-10-15,"Florence, Toscana, Italy",2.0,Centro Storico,43.76538,11.25617,Entire home/apt,2,1.0,51.0,30,60,90,365,0,0,,t,2,1.95
181,318144,https://www.airbnb.com/rooms/318144,2020-09-01,"A Firenze ""Hostel Veronique""!",1632931,Ljubi,2012-01-21,"Florence, Toscana, Italy",2.0,Centro Storico,43.77053,11.25366,Private room,4,1.0,50.0,30,60,90,363,31,0,,f,3,5.74
182,321323,https://www.airbnb.com/rooms/321323,2020-09-01,Art Apartment San Felice,1645859,David ArtApartmentFlorence,2012-01-24,"Florence, Tuscany, Italy",59.0,Gavinana Galluzzo,43.75257,11.24481,Entire home/apt,5,2.0,59.0,0,0,0,0,1,0,,t,56,2.0
183,323655,https://www.airbnb.com/rooms/323655,2020-09-01,San Niccolò among the walls of Forte Belvedere,1650543,Sandra,2012-01-25,"Campiglia Marittima, Toscana, Italy",1.0,Centro Storico,43.765,11.2608,Entire home/apt,3,1.0,80.0,0,0,0,0,3,0,,t,1,0.74
184,331288,https://www.airbnb.com/rooms/331288,2020-09-01,"Florence,privat 2 single bed room,hostel",1689374,Veronika,2012-02-02,"Rome, Lazio, Italy",4.0,Centro Storico,43.77132,11.24868,Private room,2,1.0,47.0,0,30,60,335,0,0,,f,4,0.73
185,331294,https://www.airbnb.com/rooms/331294,2020-09-01,Room with private bathroom Tourist  - hostel,1689374,Veronika,2012-02-02,"Rome, Lazio, Italy",4.0,Centro Storico,43.77263,11.24748,Private room,3,1.0,33.0,0,0,14,289,1,0,,t,4,1.61
186,336259,https://www.airbnb.com/rooms/336259,2020-09-01,Oro 2 bdr with Terrace on Ponte Vecchio,1702993,Marusca,2012-02-05,"Florence, Toscana, Italy",6.0,Centro Storico,43.7686,11.25324,Entire home/apt,4,2.0,150.0,0,0,0,0,0,0,,t,5,1.02
187,336260,https://www.airbnb.com/rooms/336260,2020-09-01,"Terrace Ponte Vecchio, amazing view!!",1702993,Marusca,2012-02-05,"Florence, Toscana, Italy",6.0,Centro Storico,43.76752,11.25266,Entire home/apt,4,2.0,144.0,6,18,26,294,3,0,,t,5,0.9
188,338683,https://www.airbnb.com/rooms/338683,2020-09-01,The Hayloft at “ La Federiga”,1720289,Isabella,2012-02-08,"Florence, Toscana, Italy",1.0,Isolotto Legnaia,43.77102,11.21135,Entire home/apt,3,1.0,60.0,0,0,0,243,1,0,,f,1,0.21
189,339138,https://www.airbnb.com/rooms/339138,2020-09-01,Charming singleroom XIX century apt,1091803,Giuseppe,2011-08-31,"Florence, Toscana, Italy",6.0,Campo di Marte,43.77716,11.27081,Private room,1,1.0,52.0,14,44,74,74,0,0,,t,2,0.2
190,341907,https://www.airbnb.com/rooms/341907,2020-09-01,Nice Quiet in the Heart of Florence,1734679,Susanna + Sandro,2012-02-11,"Florence, Toscana, Italy",1.0,Centro Storico,43.76872,11.26366,Entire home/apt,4,2.0,79.0,30,60,90,122,5,0,,t,1,2.23
